Type/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_MagicMissile_Repeat,Part_SM_Cast_Repeat,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_MagicMissile_Simple,Part_SM_Cast_Simple,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_LightningBlast_Repeat,Part_SM_Cast_Repeat,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_Hydra_Simple,Part_SM_Cast_Simple,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_LightningBlast_Channel,Part_SM_Cast_Channel,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_MagicMissile_Simple,Part_SM_Cast_Simple,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,DELIVERY,1,1,1,Part_SM_LightningBlast_Simple,Part_SM_Cast_Simple,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,ELEMENT,1,1,1,Part_SM_Element_Fire,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_05_Dark, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple"
Generic,01/Common,Balance_S_SimpleSpell_01_Common,ELEMENT,1,1,1,Part_SM_Element_Cold,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
Generic,01/Common,Balance_S_SimpleSpell_01_Common,ELEMENT,1,1,1,Part_SM_Element_Dark,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_05_Fire, Part_SM_Hydra_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
Generic,01/Common,Balance_S_SimpleSpell_01_Common,ELEMENT,1,1,1,Part_SM_Element_Poison,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_Meteor_Simple"
Generic,01/Common,Balance_S_SimpleSpell_01_Common,ELEMENT,1,1,1,Part_SM_Element_Shock,,"Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_Meteor_Simple"
Generic,01/Common,Balance_S_SimpleSpell_01_Common,RARITY,1,1,1,Part_SM_Rarity_01_Common,,
Generic,01/Common,Balance_S_SimpleSpell_01_Common,MATERIAL,1,1,1,Part_SM_Material_01_Common,,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,CAST TYPE,1,1,1,Part_SM_Cast_Simple,,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,CAST TYPE,1,1,1,Part_SM_Cast_Channel,,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,CAST TYPE,1,1,1,Part_SM_Cast_Repeat,,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,CAST TYPE,1,1,1,Part_SM_Cast_Self,,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Fireball_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Fireball_Channel,Part_SM_Cast_Channel,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Fireball_Repeat,Part_SM_Cast_Repeat,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Fissure_Self,Part_SM_Cast_Self,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Meteor_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_IceSpike_Repeat,Part_SM_Cast_Repeat,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_IceSpike_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_CircleOfProtection_SelfCast,Part_SM_Cast_Self,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_ElementalHawk_Channel,Part_SM_Cast_Channel,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_ElementalHawk_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Eruption_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Eruption_Channel,Part_SM_Cast_Channel,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Eruption_Repeating,Part_SM_Cast_Repeat,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Eruption_SelfCast,Part_SM_Cast_Self,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_MagicMissile_Channel,Part_SM_Cast_Channel,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_MagicMissile_Repeat,Part_SM_Cast_Repeat,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_MagicMissile_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_LightningBlast_Repeat,Part_SM_Cast_Repeat,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_Hydra_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_LightningBlast_Simple,Part_SM_Cast_Simple,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,DELIVERY,1,1,1,Part_SM_LightningBlast_Channel,Part_SM_Cast_Channel,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,UNIQUE,0,1,n/a,Part_SM_CircleOfProtection_HydraSpawn,Part_SM_CircleOfProtection_Mod_02,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,0.9,Part_SM_Enh_SpellDamage_1_2_3,"Part_SM_CircleOfProtection_Mod_01, Part_SM_CircleOfProtection_Mod_02, Part_SM_CircleOfProtection_Mod_03, Part_SM_CircleOfProtection_Mod_04, Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Mod_01, Part_SM_ElementalHawk_Mod_02_Channel, Part_SM_ElementalHawk_Mod_02_Simple, Part_SM_ElementalHawk_Mod_04, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Mod_01, Part_SM_Eruption_Mod_01_SelfCast, Part_SM_Eruption_Mod_02_Channel, Part_SM_Eruption_Mod_02_Repeat, Part_SM_Eruption_Mod_02_SelfCast, Part_SM_Eruption_Mod_02_Simple, Part_SM_Eruption_Mod_03, Part_SM_Eruption_Mod_03_SelfCast, Part_SM_Eruption_Mod_04, Part_SM_Eruption_Mod_04_SelfCast, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Mod_01, Part_SM_Fireball_Mod_02, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_04_Channel, Part_SM_Fireball_Mod_04_Repeat, Part_SM_Fireball_Mod_04_Simple, Part_SM_Fireball_Mod_05_Dark, Part_SM_Fireball_Mod_05_Fire, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Mod_01, Part_SM_Fissure_Mod_02, Part_SM_Fissure_Mod_03, Part_SM_Fissure_Mod_04, Part_SM_Fissure_Self, Part_SM_Hydra_Mod_01, Part_SM_Hydra_Mod_02, Part_SM_Hydra_Mod_03, Part_SM_Hydra_Mod_04, Part_SM_Hydra_Simple, Part_SM_IceSpike_Mod_01, Part_SM_IceSpike_Mod_02_Repeating, Part_SM_IceSpike_Mod_02_Simple, Part_SM_IceSpike_Mod_03_Repeat, Part_SM_IceSpike_Mod_03_Simple, Part_SM_IceSpike_Mod_04_Repeat, Part_SM_IceSpike_Mod_04_Simple, Part_SM_IceSpike_Mod_05_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Mod_01, Part_SM_LightningBlast_Mod_01_Repeat, Part_SM_LightningBlast_Mod_02_Channel, Part_SM_LightningBlast_Mod_02_Repeat, Part_SM_LightningBlast_Mod_02_Simple, Part_SM_LightningBlast_Mod_03_Repeat, Part_SM_LightningBlast_Mod_03_Simple, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Mod_01, Part_SM_MagicMissile_Mod_02, Part_SM_MagicMissile_Mod_03, Part_SM_MagicMissile_Mod_04_Channel, Part_SM_MagicMissile_Mod_04_Repeating, Part_SM_MagicMissile_Mod_04_Simple, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple, Part_SM_Meteor_Mod_01, Part_SM_Meteor_Mod_02, Part_SM_Meteor_Mod_03, Part_SM_Meteor_Mod_04, Part_SM_Meteor_Mod_05, Part_SM_Meteor_Simple",
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,1,Part_SM_Enh_Radius_1_2_3,"Part_SM_CircleOfProtection_Mod_01, Part_SM_CircleOfProtection_Mod_02, Part_SM_CircleOfProtection_Mod_03, Part_SM_CircleOfProtection_Mod_04, Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Mod_01, Part_SM_ElementalHawk_Mod_02_Channel, Part_SM_ElementalHawk_Mod_02_Simple, Part_SM_ElementalHawk_Mod_04, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Mod_01, Part_SM_Eruption_Mod_01_SelfCast, Part_SM_Eruption_Mod_02_Channel, Part_SM_Eruption_Mod_02_Repeat, Part_SM_Eruption_Mod_02_SelfCast, Part_SM_Eruption_Mod_02_Simple, Part_SM_Eruption_Mod_03, Part_SM_Eruption_Mod_03_SelfCast, Part_SM_Eruption_Mod_04, Part_SM_Eruption_Mod_04_SelfCast, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Mod_01, Part_SM_Fireball_Mod_02, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_04_Channel, Part_SM_Fireball_Mod_04_Repeat, Part_SM_Fireball_Mod_04_Simple, Part_SM_Fireball_Mod_05_Dark, Part_SM_Fireball_Mod_05_Fire, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Mod_01, Part_SM_Fissure_Mod_02, Part_SM_Fissure_Mod_03, Part_SM_Fissure_Mod_04, Part_SM_Fissure_Self, Part_SM_Hydra_Mod_02, Part_SM_IceSpike_Mod_02_Repeating, Part_SM_IceSpike_Mod_02_Simple, Part_SM_IceSpike_Mod_05_Simple, Part_SM_LightningBlast_Mod_02_Channel, Part_SM_LightningBlast_Mod_02_Repeat, Part_SM_LightningBlast_Mod_02_Simple, Part_SM_LightningBlast_Mod_03_Repeat, Part_SM_LightningBlast_Mod_03_Simple, Part_SM_Meteor_Mod_01, Part_SM_Meteor_Mod_02, Part_SM_Meteor_Mod_03, Part_SM_Meteor_Mod_04, Part_SM_Meteor_Mod_05, Part_SM_Meteor_Simple",
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,1,Part_SM_Enh_CooldownRate_1_2,,
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,0.9,Part_SM_Enh_CritChance_1_2,"Part_SM_CircleOfProtection_Mod_01, Part_SM_CircleOfProtection_Mod_02, Part_SM_CircleOfProtection_Mod_03, Part_SM_CircleOfProtection_Mod_04, Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Mod_01, Part_SM_ElementalHawk_Mod_02_Channel, Part_SM_ElementalHawk_Mod_02_Simple, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Mod_01, Part_SM_Eruption_Mod_01_SelfCast, Part_SM_Eruption_Mod_02_Channel, Part_SM_Eruption_Mod_02_Repeat, Part_SM_Eruption_Mod_02_SelfCast, Part_SM_Eruption_Mod_02_Simple, Part_SM_Eruption_Mod_03, Part_SM_Eruption_Mod_03_SelfCast, Part_SM_Eruption_Mod_04, Part_SM_Eruption_Mod_04_SelfCast, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Mod_01, Part_SM_Fireball_Mod_02, Part_SM_Fireball_Mod_04_Channel, Part_SM_Fireball_Mod_04_Repeat, Part_SM_Fireball_Mod_04_Simple, Part_SM_Fireball_Mod_05_Dark, Part_SM_Fireball_Mod_05_Fire, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Mod_01, Part_SM_Fissure_Mod_02, Part_SM_Fissure_Mod_03, Part_SM_Fissure_Mod_04, Part_SM_Fissure_Self, Part_SM_Hydra_Mod_01, Part_SM_Hydra_Mod_02, Part_SM_Hydra_Mod_03, Part_SM_Hydra_Mod_04, Part_SM_Hydra_Simple, Part_SM_IceSpike_Mod_01, Part_SM_IceSpike_Mod_02_Repeating, Part_SM_IceSpike_Mod_02_Simple, Part_SM_IceSpike_Mod_03_Repeat, Part_SM_IceSpike_Mod_03_Simple, Part_SM_IceSpike_Mod_04_Repeat, Part_SM_IceSpike_Mod_04_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Mod_01, Part_SM_LightningBlast_Mod_01_Repeat, Part_SM_LightningBlast_Mod_02_Channel, Part_SM_LightningBlast_Mod_02_Repeat, Part_SM_LightningBlast_Mod_02_Simple, Part_SM_LightningBlast_Mod_03_Repeat, Part_SM_LightningBlast_Mod_03_Simple, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Mod_03, Part_SM_MagicMissile_Mod_04_Channel, Part_SM_MagicMissile_Mod_04_Repeating, Part_SM_MagicMissile_Mod_04_Simple, Part_SM_Meteor_Mod_01, Part_SM_Meteor_Mod_02, Part_SM_Meteor_Mod_03, Part_SM_Meteor_Mod_04, Part_SM_Meteor_Mod_05, Part_SM_Meteor_Simple",
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,1,Part_SM_Enh_CritDamage_1_2,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Mod_01, Part_SM_ElementalHawk_Mod_02_Channel, Part_SM_ElementalHawk_Mod_02_Simple, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Mod_01, Part_SM_Eruption_Mod_01_SelfCast, Part_SM_Eruption_Mod_02_Channel, Part_SM_Eruption_Mod_02_Repeat, Part_SM_Eruption_Mod_02_SelfCast, Part_SM_Eruption_Mod_02_Simple, Part_SM_Eruption_Mod_03, Part_SM_Eruption_Mod_03_SelfCast, Part_SM_Eruption_Mod_04, Part_SM_Eruption_Mod_04_SelfCast, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Mod_01, Part_SM_Fireball_Mod_02, Part_SM_Fireball_Mod_04_Channel, Part_SM_Fireball_Mod_04_Repeat, Part_SM_Fireball_Mod_04_Simple, Part_SM_Fireball_Mod_05_Dark, Part_SM_Fireball_Mod_05_Fire, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Mod_01, Part_SM_Fissure_Mod_02, Part_SM_Fissure_Mod_03, Part_SM_Fissure_Mod_04, Part_SM_Fissure_Self, Part_SM_IceSpike_Mod_01, Part_SM_IceSpike_Mod_02_Repeating, Part_SM_IceSpike_Mod_02_Simple, Part_SM_IceSpike_Mod_03_Repeat, Part_SM_IceSpike_Mod_03_Simple, Part_SM_IceSpike_Mod_04_Repeat, Part_SM_IceSpike_Mod_04_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Mod_01, Part_SM_LightningBlast_Mod_01_Repeat, Part_SM_LightningBlast_Mod_02_Channel, Part_SM_LightningBlast_Mod_02_Repeat, Part_SM_LightningBlast_Mod_02_Simple, Part_SM_LightningBlast_Mod_03_Repeat, Part_SM_LightningBlast_Mod_03_Simple, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Mod_03, Part_SM_MagicMissile_Mod_04_Channel, Part_SM_MagicMissile_Mod_04_Repeating, Part_SM_MagicMissile_Mod_04_Simple",
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,1,Part_SM_Enh_StatusChance_1,"Part_SM_CircleOfProtection_Mod_01, Part_SM_CircleOfProtection_Mod_02, Part_SM_CircleOfProtection_Mod_03, Part_SM_CircleOfProtection_Mod_04, Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Mod_01, Part_SM_ElementalHawk_Mod_02_Channel, Part_SM_ElementalHawk_Mod_02_Simple, Part_SM_ElementalHawk_Mod_04, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Mod_01, Part_SM_Eruption_Mod_01_SelfCast, Part_SM_Eruption_Mod_02_Channel, Part_SM_Eruption_Mod_02_Repeat, Part_SM_Eruption_Mod_02_SelfCast, Part_SM_Eruption_Mod_02_Simple, Part_SM_Eruption_Mod_03, Part_SM_Eruption_Mod_03_SelfCast, Part_SM_Eruption_Mod_04, Part_SM_Eruption_Mod_04_SelfCast, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Mod_01, Part_SM_Fireball_Mod_02, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_04_Channel, Part_SM_Fireball_Mod_04_Repeat, Part_SM_Fireball_Mod_04_Simple, Part_SM_Fireball_Mod_05_Dark, Part_SM_Fireball_Mod_05_Fire, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Mod_01, Part_SM_Fissure_Mod_02, Part_SM_Fissure_Mod_03, Part_SM_Fissure_Mod_04, Part_SM_Fissure_Self, Part_SM_Hydra_Mod_01, Part_SM_Hydra_Mod_02, Part_SM_Hydra_Mod_03, Part_SM_Hydra_Simple, Part_SM_IceSpike_Mod_01, Part_SM_IceSpike_Mod_02_Repeating, Part_SM_IceSpike_Mod_02_Simple, Part_SM_IceSpike_Mod_03_Repeat, Part_SM_IceSpike_Mod_03_Simple, Part_SM_IceSpike_Mod_04_Repeat, Part_SM_IceSpike_Mod_04_Simple, Part_SM_IceSpike_Mod_05_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Mod_01, Part_SM_LightningBlast_Mod_01_Repeat, Part_SM_LightningBlast_Mod_02_Channel, Part_SM_LightningBlast_Mod_02_Repeat, Part_SM_LightningBlast_Mod_02_Simple, Part_SM_LightningBlast_Mod_03_Repeat, Part_SM_LightningBlast_Mod_03_Simple, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Mod_01, Part_SM_MagicMissile_Mod_02, Part_SM_MagicMissile_Mod_03, Part_SM_MagicMissile_Mod_04_Channel, Part_SM_MagicMissile_Mod_04_Repeating, Part_SM_MagicMissile_Mod_04_Simple, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple, Part_SM_Meteor_Mod_01, Part_SM_Meteor_Mod_02, Part_SM_Meteor_Mod_03, Part_SM_Meteor_Mod_04, Part_SM_Meteor_Mod_05, Part_SM_Meteor_Simple",Part_SM_Hydra_Mod_04
Generic,02/Uncommon,Balance_S_SimpleSpell_02_Uncommon,ENHANCEMENT,0,1,1,Part_SM_Enh_StatusDamage_1_2,"Part_SM_CircleOfProtection_Mod_01, Part_SM_CircleOfProtection_Mod_04, Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Mod_01, Part_SM_ElementalHawk_Mod_02_Channel, Part_SM_ElementalHawk_Mod_02_Simple, Part_SM_ElementalHawk_Mod_04, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Mod_01, Part_SM_Eruption_Mod_01_SelfCast, Part_SM_Eruption_Mod_02_Channel, Part_SM_Eruption_Mod_02_Repeat, Part_SM_Eruption_Mod_02_SelfCast, Part_SM_Eruption_Mod_02_Simple, Part_SM_Eruption_Mod_03, Part_SM_Eruption_Mod_03_SelfCast, Part_SM_Eruption_Mod_04, Part_SM_Eruption_Mod_04_SelfCast, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Mod_01, Part_SM_Fireball_Mod_02, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_04_Channel, Part_SM_Fireball_Mod_04_Repeat, Part_SM_Fireball_Mod_04_Simple, Part_SM_Fireball_Mod_05_Dark, Part_SM_Fireball_Mod_05_Fire, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Mod_01, Part_SM_Fissure_Mod_02, Part_SM_Fissure_Mod_03, Part_SM_Fissure_Mod_04, Part_SM_Fissure_Self, Part_SM_Hydra_Mod_01, Part_SM_Hydra_Mod_02, Part_SM_Hydra_Mod_03, Part_SM_Hydra_Mod_04, Part_SM_Hydra_Simple, Part_SM_IceSpike_Mod_02_Repeating, Part_SM_IceSpike_Mod_02_Simple, Part_SM_IceSpike_Mod_05_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Mod_01, Part_SM_LightningBlast_Mod_01_Repeat, Part_SM_LightningBlast_Mod_02_Channel, Part_SM_LightningBlast_Mod_02_Repeat, Part_SM_LightningBlast_Mod_02_Simple, Part_SM_LightningBlast_Mod_03_Repeat, Part_SM_LightningBlast_Mod_03_Simple, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Mod_01, Part_SM_MagicMissile_Mod_02, Part_SM_MagicMissile_Mod_03, Part_SM_MagicMissile_Mod_04_Channel, Part_SM_MagicMissile_Mod_04_Repeating, Part_SM_MagicMissile_Mod_04_Simple, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple, Part_SM_Meteor_Mod_01, Part_SM_Meteor_Mod_02, Part_SM_Meteor_Mod_03, Part_SM_Meteor_Mod_04, Part_SM_Meteor_Mod_05, Part_SM_Meteor_Simple",
